fact_id,layer,subject,subject_type,relation,object,object_type,semantic_type,source_id,confidence,may_drive_hard_mask,derivation_rule_id,evidence_scope
fact_2c77be03ebc02d90b5f8,representation,profile:anker:filament:fdm_filament_common:59a319f5,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_59a319f5413029ea7e49,1.0,False,,slicer_configuration_not_physical_validation
fact_c3132754ad194857a04c,representation,profile:anker:filament:fdm_filament_pa:81242c6c,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_81242c6c52367ff6d8c4,1.0,False,,slicer_configuration_not_physical_validation
fact_29600ae3c7179229428a,representation,profile:anker:filament:fdm_filament_pa:81242c6c,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_81242c6c52367ff6d8c4,1.0,False,,slicer_configuration_not_physical_validation
fact_a4253794c79b6688ac72,representation,profile:anker:filament:fdm_filament_pa:81242c6c,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_81242c6c52367ff6d8c4,1.0,False,,slicer_configuration_not_physical_validation
fact_f84f260da6548a9a5e9f,representation,profile:anker:filament:fdm_filament_pc:4375bfe8,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_4375bfe8c802d9612147,1.0,False,,slicer_configuration_not_physical_validation
fact_6a4dbba8bc7473e826e7,representation,profile:anker:filament:fdm_filament_pc:4375bfe8,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_4375bfe8c802d9612147,1.0,False,,slicer_configuration_not_physical_validation
fact_6853afc7b9d261dc8071,representation,profile:anker:filament:fdm_filament_pc:4375bfe8,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_4375bfe8c802d9612147,1.0,False,,slicer_configuration_not_physical_validation
fact_1caceaa362a54bd60adb,representation,profile:anker:filament:fdm_filament_pet:582968c8,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_582968c8be79c04e366d,1.0,False,,slicer_configuration_not_physical_validation
fact_12fab0a932fc4b5fc05a,representation,profile:anker:filament:fdm_filament_pet:582968c8,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_582968c8be79c04e366d,1.0,False,,slicer_configuration_not_physical_validation
fact_63c38802bf46467caae6,representation,profile:anker:filament:fdm_filament_pet:582968c8,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_582968c8be79c04e366d,1.0,False,,slicer_configuration_not_physical_validation
fact_47a916faa718984958a8,representation,profile:anker:filament:fdm_filament_pla:46f9ad93,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_46f9ad939818b193197c,1.0,False,,slicer_configuration_not_physical_validation
fact_3e244677bd1efc33c66b,representation,profile:anker:filament:fdm_filament_pla:46f9ad93,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_46f9ad939818b193197c,1.0,False,,slicer_configuration_not_physical_validation
fact_c9e0f0a32220b62bc888,representation,profile:anker:filament:fdm_filament_pla:46f9ad93,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_46f9ad939818b193197c,1.0,False,,slicer_configuration_not_physical_validation
fact_076c8ddcecbac53f5c92,representation,profile:anker:filament:fdm_filament_pva:d269aba4,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_d269aba44b6545e33f6e,1.0,False,,slicer_configuration_not_physical_validation
fact_38ac4810a3324009634c,representation,profile:anker:filament:fdm_filament_pva:d269aba4,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_d269aba44b6545e33f6e,1.0,False,,slicer_configuration_not_physical_validation
fact_fcae500c0f35ddf3bf2e,representation,profile:anker:filament:fdm_filament_pva:d269aba4,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_d269aba44b6545e33f6e,1.0,False,,slicer_configuration_not_physical_validation
fact_cf830b9f86f731ee0112,representation,profile:anker:filament:fdm_filament_tpu:66c80648,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_66c80648afb0f504b115,1.0,False,,slicer_configuration_not_physical_validation
fact_99d0b85fb036b085f98f,representation,profile:anker:filament:fdm_filament_tpu:66c80648,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_66c80648afb0f504b115,1.0,False,,slicer_configuration_not_physical_validation
fact_c93703880857a174768b,representation,profile:anker:filament:fdm_filament_tpu:66c80648,profile,INHERITS,profile:anker:filament:fdm_filament_common:59a319f5,profile,configuration_relation,bambu_profile_66c80648afb0f504b115,1.0,False,,slicer_configuration_not_physical_validation
fact_18929e738f0093b68a47,representation,profile:anker:filament:generic_abs_anker:07da2d2e,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_07da2d2e29922d4883dc,1.0,False,,slicer_configuration_not_physical_validation
fact_2350e98a5b56e764ef83,representation,profile:anker:filament:generic_abs_anker:07da2d2e,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_07da2d2e29922d4883dc,1.0,False,,slicer_configuration_not_physical_validation
fact_cb6f3a937b4a602e3dad,representation,profile:anker:filament:generic_abs_anker:07da2d2e,profile,INHERITS,profile:anker:filament:fdm_filament_abs:0285e44d,profile,configuration_relation,bambu_profile_07da2d2e29922d4883dc,1.0,False,,slicer_configuration_not_physical_validation
fact_e262eaabbf458a6d3613,representation,profile:anker:filament:generic_asa_anker:a4d0bef8,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_a4d0bef8257122d8b887,1.0,False,,slicer_configuration_not_physical_validation
fact_4e4ba839c08e511224a3,representation,profile:anker:filament:generic_asa_anker:a4d0bef8,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_a4d0bef8257122d8b887,1.0,False,,slicer_configuration_not_physical_validation
fact_6bba18ce6144952327f3,representation,profile:anker:filament:generic_asa_anker:a4d0bef8,profile,INHERITS,profile:anker:filament:fdm_filament_asa:a26d0de7,profile,configuration_relation,bambu_profile_a4d0bef8257122d8b887,1.0,False,,slicer_configuration_not_physical_validation
fact_1d8804c217f3713820d8,representation,profile:anker:filament:generic_pa_anker:b9381510,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_b938151060ab6c10fa7d,1.0,False,,slicer_configuration_not_physical_validation
fact_2c4e868014ef9e18cf57,representation,profile:anker:filament:generic_pa_anker:b9381510,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_b938151060ab6c10fa7d,1.0,False,,slicer_configuration_not_physical_validation
fact_508a6891e622d777554f,representation,profile:anker:filament:generic_pa_anker:b9381510,profile,INHERITS,profile:anker:filament:fdm_filament_pa:81242c6c,profile,configuration_relation,bambu_profile_b938151060ab6c10fa7d,1.0,False,,slicer_configuration_not_physical_validation
fact_d7b72dfd89eead33f367,representation,profile:anker:filament:generic_pa_cf_anker:77341490,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_77341490bdaca11aa86e,1.0,False,,slicer_configuration_not_physical_validation
fact_e548a502b4e46371ee0d,representation,profile:anker:filament:generic_pa_cf_anker:77341490,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_77341490bdaca11aa86e,1.0,False,,slicer_configuration_not_physical_validation
fact_1b98ffa1f470e8919c3a,representation,profile:anker:filament:generic_pa_cf_anker:77341490,profile,INHERITS,profile:anker:filament:fdm_filament_pa:81242c6c,profile,configuration_relation,bambu_profile_77341490bdaca11aa86e,1.0,False,,slicer_configuration_not_physical_validation
fact_a729a3d3aab8a22590a9,representation,profile:anker:filament:generic_pc_anker:9cddc009,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_9cddc0099f3cf1f7d865,1.0,False,,slicer_configuration_not_physical_validation
fact_44b0b9b8e92b3b2e1654,representation,profile:anker:filament:generic_pc_anker:9cddc009,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_9cddc0099f3cf1f7d865,1.0,False,,slicer_configuration_not_physical_validation
fact_a3486fd20e74fd041647,representation,profile:anker:filament:generic_pc_anker:9cddc009,profile,INHERITS,profile:anker:filament:fdm_filament_pc:4375bfe8,profile,configuration_relation,bambu_profile_9cddc0099f3cf1f7d865,1.0,False,,slicer_configuration_not_physical_validation
fact_d4b78497726c4fd90090,representation,profile:anker:filament:generic_petg_anker:eb20d905,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_eb20d905f9d9c8419ca4,1.0,False,,slicer_configuration_not_physical_validation
fact_9333b671260f7c72a6b4,representation,profile:anker:filament:generic_petg_anker:eb20d905,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_eb20d905f9d9c8419ca4,1.0,False,,slicer_configuration_not_physical_validation
fact_8ba33c552dd367b4ebf5,representation,profile:anker:filament:generic_petg_anker:eb20d905,profile,INHERITS,profile:anker:filament:fdm_filament_pet:582968c8,profile,configuration_relation,bambu_profile_eb20d905f9d9c8419ca4,1.0,False,,slicer_configuration_not_physical_validation
fact_074a0c62c7c586bde5cb,representation,profile:anker:filament:generic_pla_anker:2b10c16d,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_2b10c16dc8a0ef1f0ae5,1.0,False,,slicer_configuration_not_physical_validation
fact_1909dbb3a45e460fef7f,representation,profile:anker:filament:generic_pla_anker:2b10c16d,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_2b10c16dc8a0ef1f0ae5,1.0,False,,slicer_configuration_not_physical_validation
fact_1693e082a7b959cc1f42,representation,profile:anker:filament:generic_pla_anker:2b10c16d,profile,INHERITS,profile:anker:filament:fdm_filament_pla:46f9ad93,profile,configuration_relation,bambu_profile_2b10c16dc8a0ef1f0ae5,1.0,False,,slicer_configuration_not_physical_validation
fact_a6dfa4f0bac766f36458,representation,profile:anker:filament:generic_pla_cf_anker:c3922c46,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_c3922c467dc0881a3560,1.0,False,,slicer_configuration_not_physical_validation
fact_2253cff111954d87cf23,representation,profile:anker:filament:generic_pla_cf_anker:c3922c46,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_c3922c467dc0881a3560,1.0,False,,slicer_configuration_not_physical_validation
fact_d85591ffd34ed6b959ce,representation,profile:anker:filament:generic_pla_cf_anker:c3922c46,profile,INHERITS,profile:anker:filament:fdm_filament_pla:46f9ad93,profile,configuration_relation,bambu_profile_c3922c467dc0881a3560,1.0,False,,slicer_configuration_not_physical_validation
fact_16e41dd85cfc39f90ba5,representation,profile:anker:filament:generic_pva_anker:2b6aa6db,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_2b6aa6db69ad6d5a6f89,1.0,False,,slicer_configuration_not_physical_validation
fact_682efb0da1bf8c1f5fe9,representation,profile:anker:filament:generic_pva_anker:2b6aa6db,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_2b6aa6db69ad6d5a6f89,1.0,False,,slicer_configuration_not_physical_validation
fact_cb0b1907383eb88c5771,representation,profile:anker:filament:generic_pva_anker:2b6aa6db,profile,INHERITS,profile:anker:filament:fdm_filament_pva:d269aba4,profile,configuration_relation,bambu_profile_2b6aa6db69ad6d5a6f89,1.0,False,,slicer_configuration_not_physical_validation
fact_e373959108f7021953e4,representation,profile:anker:filament:generic_tpu_anker:1f5acd31,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_1f5acd31221481f95407,1.0,False,,slicer_configuration_not_physical_validation
fact_7c635de15102c2e4651e,representation,profile:anker:filament:generic_tpu_anker:1f5acd31,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_1f5acd31221481f95407,1.0,False,,slicer_configuration_not_physical_validation
fact_3331fdd7a4a11df52cab,representation,profile:anker:filament:generic_tpu_anker:1f5acd31,profile,INHERITS,profile:anker:filament:fdm_filament_tpu:66c80648,profile,configuration_relation,bambu_profile_1f5acd31221481f95407,1.0,False,,slicer_configuration_not_physical_validation
fact_c5e84348a5d600f78411,representation,profile:anker:machine:anker_m5_0_4_nozzle:ba8e45b5,profile,PROFILE_TYPE,profile_type:machine,profile_type,descriptive,bambu_profile_ba8e45b55269b906ed43,1.0,False,,slicer_configuration_not_physical_validation
fact_d9f6fae14306acbb789c,representation,profile:anker:machine:anker_m5_0_4_nozzle:ba8e45b5,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_ba8e45b55269b906ed43,1.0,False,,slicer_configuration_not_physical_validation
fact_f62ea47456ae3dcd316c,representation,profile:anker:machine:anker_m5_0_4_nozzle:ba8e45b5,profile,INHERITS,profile:anker:machine:fdm_machine_common:49ec0fb5,profile,configuration_relation,bambu_profile_ba8e45b55269b906ed43,1.0,False,,slicer_configuration_not_physical_validation
fact_b4b008b0cf427031ff6d,representation,profile:anker:machine_model:anker_m5:76849da8,profile,PROFILE_TYPE,profile_type:machine_model,profile_type,descriptive,bambu_profile_76849da822e2262a0d84,1.0,False,,slicer_configuration_not_physical_validation
fact_e1c179737b7c78de6883,representation,profile:anker:machine_model:anker_m5:76849da8,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_76849da822e2262a0d84,1.0,False,,slicer_configuration_not_physical_validation
fact_fbace4eedb275f006462,representation,profile:anker:machine:anker_m5c_0_4_nozzle:ce48083b,profile,PROFILE_TYPE,profile_type:machine,profile_type,descriptive,bambu_profile_ce48083b2bcdd7eec7dc,1.0,False,,slicer_configuration_not_physical_validation
fact_b5ea50b6efca51a47bc3,representation,profile:anker:machine:anker_m5c_0_4_nozzle:ce48083b,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_ce48083b2bcdd7eec7dc,1.0,False,,slicer_configuration_not_physical_validation
fact_454a4531733553703c2a,representation,profile:anker:machine:anker_m5c_0_4_nozzle:ce48083b,profile,INHERITS,profile:anker:machine:fdm_machine_common:49ec0fb5,profile,configuration_relation,bambu_profile_ce48083b2bcdd7eec7dc,1.0,False,,slicer_configuration_not_physical_validation
fact_e8dffde045529e278ce2,representation,profile:anker:machine_model:anker_m5c:9ce2cfe7,profile,PROFILE_TYPE,profile_type:machine_model,profile_type,descriptive,bambu_profile_9ce2cfe7a3f2b07a959c,1.0,False,,slicer_configuration_not_physical_validation
fact_71c6df4a7810f2bc64ff,representation,profile:anker:machine_model:anker_m5c:9ce2cfe7,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_9ce2cfe7a3f2b07a959c,1.0,False,,slicer_configuration_not_physical_validation
fact_59e70869ef5c91d71470,representation,profile:anker:machine:fdm_machine_common:49ec0fb5,profile,PROFILE_TYPE,profile_type:machine,profile_type,descriptive,bambu_profile_49ec0fb54845b79a8a25,1.0,False,,slicer_configuration_not_physical_validation
fact_eafdacb426cdda255c83,representation,profile:anker:machine:fdm_machine_common:49ec0fb5,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_49ec0fb54845b79a8a25,1.0,False,,slicer_configuration_not_physical_validation
fact_3c8d9ba139e0bf278e0e,representation,profile:anker:process:0_05mm_ultradetail_anker:6a817d08,profile,PROFILE_TYPE,profile_type:process,profile_type,descriptive,bambu_profile_6a817d08428fa67d6171,1.0,False,,slicer_configuration_not_physical_validation
fact_8f20d9e21beb651baf5f,representation,profile:anker:process:0_05mm_ultradetail_anker:6a817d08,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_6a817d08428fa67d6171,1.0,False,,slicer_configuration_not_physical_validation
fact_d3ea2ab69fa02f876c07,representation,profile:anker:process:0_05mm_ultradetail_anker:6a817d08,profile,INHERITS,profile:anker:process:fdm_process_common:4268ecec,profile,configuration_relation,bambu_profile_6a817d08428fa67d6171,1.0,False,,slicer_configuration_not_physical_validation
fact_f90f95841ae5f47d5470,representation,profile:anker:process:0_10mm_detail_anker:c4b77044,profile,PROFILE_TYPE,profile_type:process,profile_type,descriptive,bambu_profile_c4b77044c596e628a5bf,1.0,False,,slicer_configuration_not_physical_validation
fact_8cc06dc84f0b04c056bd,representation,profile:anker:process:0_10mm_detail_anker:c4b77044,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_c4b77044c596e628a5bf,1.0,False,,slicer_configuration_not_physical_validation
fact_0edd1d0264eb42a0f41d,representation,profile:anker:process:0_10mm_detail_anker:c4b77044,profile,INHERITS,profile:anker:process:fdm_process_common:4268ecec,profile,configuration_relation,bambu_profile_c4b77044c596e628a5bf,1.0,False,,slicer_configuration_not_physical_validation
fact_3c401b00b6459496c21a,representation,profile:anker:process:0_15mm_fast_anker:39d5cd31,profile,PROFILE_TYPE,profile_type:process,profile_type,descriptive,bambu_profile_39d5cd3174cab1219e0c,1.0,False,,slicer_configuration_not_physical_validation
fact_c6cbeed218c4217a2085,representation,profile:anker:process:0_15mm_fast_anker:39d5cd31,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_39d5cd3174cab1219e0c,1.0,False,,slicer_configuration_not_physical_validation
fact_a421ba9592d659f867f8,representation,profile:anker:process:0_15mm_fast_anker:39d5cd31,profile,INHERITS,profile:anker:process:fdm_process_common:4268ecec,profile,configuration_relation,bambu_profile_39d5cd3174cab1219e0c,1.0,False,,slicer_configuration_not_physical_validation
fact_a92cd822e939ce1fc050,representation,profile:anker:process:0_15mm_optimal_anker:a65799fc,profile,PROFILE_TYPE,profile_type:process,profile_type,descriptive,bambu_profile_a65799fc854e6a3bd112,1.0,False,,slicer_configuration_not_physical_validation
fact_26555717f535e0325543,representation,profile:anker:process:0_15mm_optimal_anker:a65799fc,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_a65799fc854e6a3bd112,1.0,False,,slicer_configuration_not_physical_validation
fact_c3d7a65a80dd7dab8840,representation,profile:anker:process:0_15mm_optimal_anker:a65799fc,profile,INHERITS,profile:anker:process:fdm_process_common:4268ecec,profile,configuration_relation,bambu_profile_a65799fc854e6a3bd112,1.0,False,,slicer_configuration_not_physical_validation
fact_23c6fc569c0d4f7bc34b,representation,profile:anker:process:0_20mm_fast_anker:54952b2e,profile,PROFILE_TYPE,profile_type:process,profile_type,descriptive,bambu_profile_54952b2e93a8dd53e326,1.0,False,,slicer_configuration_not_physical_validation
fact_52dc3c6ccf9146f3736a,representation,profile:anker:process:0_20mm_fast_anker:54952b2e,profile,PROFILE_VENDOR_NAMESPACE,vendor:anker,vendor,descriptive,bambu_profile_54952b2e93a8dd53e326,1.0,False,,slicer_configuration_not_physical_validation
