source_id,publisher,source_type,url,retrieved_date,source_quality,sha256,software_version
bambu_profile_25694e926301f6349e70,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,25694e926301f6349e70675b3ea3bf133b22f99c7ee1f7bc56e78edfb7a3b776,02.08.02.61
bambu_profile_0c5274b228f0c49e383c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0c5274b228f0c49e383cfdf4a35032f7ccd805e4dde3f5e293d1f5e60d70d3ab,02.08.02.61
bambu_profile_fac22a4eabe500b8b220,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fac22a4eabe500b8b220bc82934738534650d73438d3e4cabda0a3a494bb9778,02.08.02.61
bambu_profile_0d8ab4a8170d3c3f73c7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0d8ab4a8170d3c3f73c7bea899af13aff5127ce8fbb39797c1e06865d53128c8,02.08.02.61
bambu_profile_b2b713e368ed7fd711b4,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b2b713e368ed7fd711b4145f23129ad51e74f3ed369c92a7e0716c501df8759b,02.08.02.61
bambu_profile_eccab238073cdbcc31e7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,eccab238073cdbcc31e791116d9a1a9b4791ae0efdfa926a7bf65a006bb71378,02.08.02.61
bambu_profile_051febabacd698c3be47,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,051febabacd698c3be473d70ac18af03d88ad3f3db4c8c222f3c774794088d09,02.08.02.61
bambu_profile_8f0d0bae353a01ca423b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8f0d0bae353a01ca423b514085337708eef5673d6c1182edcdafb9f649cc2b9f,02.08.02.61
bambu_profile_5556fffee2356f81ea6e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5556fffee2356f81ea6e4be4f582965706400f7337eabafa6db4cc95e4e71fbd,02.08.02.61
bambu_profile_3b4a6067735fb34b2ed3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3b4a6067735fb34b2ed37eb16e4d6e6417ba2e4b1fb6411ba60c6b58405a4954,02.08.02.61
bambu_profile_d2133212514a4ec7e8b5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d2133212514a4ec7e8b5723dccbb3253eb10432d31c89333848e82db9ef23178,02.08.02.61
bambu_profile_3c177c34551c20d2b6a8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3c177c34551c20d2b6a87c6a9ede1c77d36449c480e57dbef5a31186c378d8c0,02.08.02.61
bambu_profile_03dd54701fd78bc5c4d1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,03dd54701fd78bc5c4d1ca6ac5db7b2a3bc4fd4c012d452fe85ff42d8666288f,02.08.02.61
bambu_profile_3775df8536c067ae7707,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3775df8536c067ae7707a033c6951d0546de819cf61d8fc90cba66f3d1e55872,02.08.02.61
bambu_profile_14e1494e3f89ea26a03b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,14e1494e3f89ea26a03b816f7340df107fa2b5002c1af744bbb6e1f2af6620b7,02.08.02.61
bambu_profile_0575c59bcae0fdaea96b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0575c59bcae0fdaea96bb22efa5e60f131cd6b84df1626d785ea2e172d0da6e1,02.08.02.61
bambu_profile_0c4dad40734edfeb065e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0c4dad40734edfeb065efbd3e4af5df40d4bd7c10aad78540a6f39a5ae4ef618,02.08.02.61
bambu_profile_c9906bdb17696b890664,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c9906bdb17696b890664f82eed503f19a77c34c4cc0bddbbfe088fa7cba8cd31,02.08.02.61
bambu_profile_ce83d83845c2ea0370ef,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ce83d83845c2ea0370ef9b1ab9b82d426136132b02b8ea76b330b60455a36e1b,02.08.02.61
bambu_profile_89171aefd3ce218b8f2c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,89171aefd3ce218b8f2ca2e813a9b2991d1c715658f564a4e47a7b579f9255b1,02.08.02.61
bambu_profile_faf49055893c36ccc859,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,faf49055893c36ccc8595715b5e3c5e14b9a08c817901374a9190eab7c5a708f,02.08.02.61
bambu_profile_95cf51aca7418bb245f2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,95cf51aca7418bb245f29b7c2645f7b32c8a8673252800d5a779322be7955d35,02.08.02.61
bambu_profile_85475795d528f3413e18,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,85475795d528f3413e182706cd1960d37f44ea97438b36410e8df7fa84e9fb65,02.08.02.61
bambu_profile_32d9110fb60ea0744f3d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,32d9110fb60ea0744f3d1f1a7585b7aa67cadf94260d2b61dd5789d8472f8fb8,02.08.02.61
bambu_profile_d58ec2d46b8e121886d3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d58ec2d46b8e121886d3a72156ba239cc938a61754d7721cb4a956d8967b116f,02.08.02.61
bambu_profile_1004976511d1021faa6a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1004976511d1021faa6a22dc7b4e1ecd5af5818fe5500f9395a63295571dff61,02.08.02.61
bambu_profile_27ab6a881d8d1af30a9a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,27ab6a881d8d1af30a9ab7dcf10ca7874e3d877bb2d04724b7f0841e0389cb09,02.08.02.61
bambu_profile_798493ac791066af79e5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,798493ac791066af79e596fd92b9427d7000edffe8029a6d42fb34d5beafdfb3,02.08.02.61
bambu_profile_d6cfeaf9a767a23e72e9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d6cfeaf9a767a23e72e9dcf418b0788e1ec090d767c9e7f2d3abdb46785d8421,02.08.02.61
bambu_profile_ea86ead3e8c1dcb5ff3d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ea86ead3e8c1dcb5ff3dc1c3205c8552f0ca75e5cbb4a8b01c73e16c65b14d4e,02.08.02.61
bambu_profile_d5ebfe78af4405a08d42,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d5ebfe78af4405a08d42cfe6b4021171845888535a993446f172c4958c4a2bea,02.08.02.61
bambu_profile_012ec0618c4132f2ed63,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,012ec0618c4132f2ed631be8672ab4c9f276d90b163ea39ce4b51ed57578794b,02.08.02.61
bambu_profile_7862e40350afb734f000,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7862e40350afb734f0009ed7252ae7de317728de07d7689094c85ded79445b6e,02.08.02.61
bambu_profile_51d92896bd4c4e6ea09d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,51d92896bd4c4e6ea09d7fbff71bb248789eaa7722dcc2bb392847c7942ab49e,02.08.02.61
bambu_profile_0315d522be31e7a54b88,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0315d522be31e7a54b8860c8dc6de6608625048d6e031fc052ec6fbab82e9a9d,02.08.02.61
bambu_profile_61a0418e39fc14ca0994,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,61a0418e39fc14ca099445b78f6e81be497c39aa3e76c05c5d2bcf6e1e4c0a99,02.08.02.61
bambu_profile_a1297b4b00f3eaab7617,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a1297b4b00f3eaab76171fd29cfb673673d432ee72230be893df9c724de25d31,02.08.02.61
bambu_profile_aebd03a6547ca3d9e3bb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,aebd03a6547ca3d9e3bbd639a2191db206759cd6ce7f3ab2b179006e90a84d21,02.08.02.61
bambu_profile_9d9903dc619bf8321d23,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9d9903dc619bf8321d23fefff4a4057af5cd39cee889214535538934dde8cb85,02.08.02.61
bambu_profile_d4488ed589d606b1973e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d4488ed589d606b1973ea245321ff3fcb59e0d7f75cad36f83117caba259e499,02.08.02.61
bambu_profile_b0a08326b7812de211dc,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b0a08326b7812de211dc4dd2dde071adf4db3512021459097e78b73cb16743b1,02.08.02.61
bambu_profile_6690594b338682175a68,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6690594b338682175a68ca4b847126b3736fce4e04d939cf9212f872f6c83b07,02.08.02.61
bambu_profile_450eeadf7cfc7953eb7a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,450eeadf7cfc7953eb7a97c9659a953b2e3c2d8b8b3c7d49f76858f9fe2bbbd1,02.08.02.61
bambu_profile_dd3b447e3a3fa293d748,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,dd3b447e3a3fa293d7489c78744277357752442a9f02b261bf32fbf75fc4751d,02.08.02.61
bambu_profile_ab18f14844e2457b6679,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ab18f14844e2457b66799c84864388cf61811556b6f7dcfe581b017279263a47,02.08.02.61
bambu_profile_268c3754ed0541368940,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,268c3754ed0541368940e71933e720b0fa5c4c498210125a15d6108360ae0dcc,02.08.02.61
bambu_profile_9105c004355bacccf832,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9105c004355bacccf832dfaa5b8cd609e264e008f7af3918eed823722e43aec6,02.08.02.61
bambu_profile_3edc6d3fee28b4f89fac,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3edc6d3fee28b4f89facb18925940d3c213822b9d5884d766b2204fa39a11023,02.08.02.61
bambu_profile_67b5c649fb62e730884c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,67b5c649fb62e730884c658c53f80924b91bd3bcd4b1a992c233a31bb7d68b92,02.08.02.61
bambu_profile_c44210da67551c7eaa17,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c44210da67551c7eaa17070fc18c06cf0c795b8d745a9cdf4c39a29e5104c7cc,02.08.02.61
bambu_profile_7ae4b77906017ebeb6ca,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7ae4b77906017ebeb6ca39ab9227329cb2eaf3be109ec68f657a0a728bf14b1f,02.08.02.61
bambu_profile_a1964286bbfb4f8c4008,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a1964286bbfb4f8c40087e49377a9777aec5c9cb5e2f91cacf2e917106abfa0b,02.08.02.61
bambu_profile_1bde5833d0fdb3bef5c9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1bde5833d0fdb3bef5c998a4495d4cc052122a12abca9999f9715ed717fe7c7c,02.08.02.61
bambu_profile_f66df90715ec32ffcc8e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f66df90715ec32ffcc8e5068075f366e26da98eb51d7624618ad593c2b8aeb2d,02.08.02.61
